ctime,activePower,label
2020-03-09 18:02:00,0.0,0.0
2020-03-09 18:03:00,0.0,0.0
2020-03-09 18:04:00,0.0,0.0
2020-03-09 18:05:00,0.0,0.0
2020-03-09 18:06:00,0.0,0.0
2020-03-09 18:07:00,0.0,0.0
2020-03-09 18:08:00,0.0,0.0
2020-03-09 18:09:00,0.0,0.0
2020-03-09 18:10:00,0.0,0.0
2020-03-09 18:11:00,0.0,0.0
2020-03-09 18:12:00,0.0,0.0
2020-03-09 18:13:00,0.0,0.0
2020-03-09 18:14:00,0.0,0.0
2020-03-09 18:15:00,0.0,0.0
2020-03-09 18:16:00,0.0,0.0
2020-03-09 18:17:00,0.0,0.0
2020-03-09 18:18:00,0.0,0.0
2020-03-09 18:19:00,0.0,0.0
2020-03-09 18:20:00,0.0,0.0
2020-03-09 18:21:00,0.0,0.0
2020-03-09 18:22:00,0.0,0.0
2020-03-09 18:23:00,0.0,0.0
2020-03-09 18:24:00,0.0,0.0
2020-03-09 18:25:00,0.0,0.0
2020-03-09 18:26:00,0.0,0.0
2020-03-09 18:27:00,0.0,0.0
2020-03-09 18:28:00,0.0,0.0
2020-03-09 18:29:00,0.0,0.0
2020-03-09 18:30:00,0.0,0.0
2020-03-09 18:31:00,0.0,0.0
2020-03-09 18:32:00,0.0,0.0
2020-03-09 18:33:00,0.0,0.0
2020-03-09 18:34:00,0.0,0.0
2020-03-09 18:35:00,0.0,0.0
2020-03-09 18:36:00,0.0,0.0
2020-03-09 18:37:00,0.0,0.0
2020-03-09 18:38:00,0.0,0.0
2020-03-09 18:39:00,0.0,0.0
2020-03-09 18:40:00,0.0,0.0
2020-03-09 18:41:00,0.0,0.0
2020-03-09 18:42:00,0.0,0.0
2020-03-09 18:43:00,0.0,0.0
2020-03-09 18:44:00,0.0,0.0
2020-03-09 18:45:00,0.0,0.0
2020-03-09 18:46:00,0.0,0.0
2020-03-09 18:47:00,0.0,0.0
2020-03-09 18:48:00,0.0,0.0
2020-03-09 18:49:00,0.0,0.0
2020-03-09 18:50:00,0.0,0.0
2020-03-09 18:51:00,0.0,0.0
2020-03-09 18:52:00,0.0,0.0
2020-03-09 18:53:00,0.0,0.0
2020-03-09 18:54:00,0.0,0.0
2020-03-09 18:55:00,0.0,0.0
2020-03-09 18:56:00,0.0,0.0
2020-03-09 18:57:00,0.0,0.0
2020-03-09 18:58:00,0.0,0.0
2020-03-09 18:59:00,0.0,0.0
2020-03-09 19:00:00,0.0,0.0
2020-03-09 19:01:00,0.0,0.0
2020-03-09 19:02:00,0.0,0.0
2020-03-09 19:03:00,0.0,0.0
2020-03-09 19:04:00,0.0,0.0
2020-03-09 19:05:00,0.0,0.0
2020-03-09 19:06:00,0.0,0.0
2020-03-09 19:07:00,0.0,0.0
2020-03-09 19:08:00,0.0,0.0
2020-03-09 19:09:00,0.0,0.0
2020-03-09 19:10:00,0.0,0.0
2020-03-09 19:11:00,0.0,0.0
2020-03-09 19:12:00,0.0,0.0
2020-03-09 19:13:00,0.0,0.0
2020-03-09 19:14:00,0.0,0.0
2020-03-09 19:15:00,0.0,0.0
2020-03-09 19:16:00,0.0,0.0
2020-03-09 19:17:00,0.0,0.0
2020-03-09 19:18:00,0.0,0.0
2020-03-09 19:19:00,0.0,0.0
2020-03-09 19:20:00,0.0,0.0
2020-03-09 19:21:00,0.0,0.0
2020-03-09 19:22:00,0.0,0.0
2020-03-09 19:23:00,0.0,0.0
2020-03-09 19:24:00,0.0,0.0
2020-03-09 19:25:00,0.0,0.0
2020-03-09 19:26:00,0.0,0.0
2020-03-09 19:27:00,0.0,0.0
2020-03-09 19:28:00,0.0,0.0
2020-03-09 19:29:00,0.0,0.0
2020-03-09 19:30:00,0.0,0.0
2020-03-09 19:31:00,0.0,0.0
2020-03-09 19:32:00,0.0,0.0
2020-03-09 19:33:00,0.0,0.0
2020-03-09 19:34:00,18.0,0.0
2020-03-09 19:35:00,80.0,0.0
2020-03-09 19:36:00,88.0,0.0
2020-03-09 19:37:00,98.0,0.0
2020-03-09 19:38:00,108.0,0.0
2020-03-09 19:39:00,129.0,0.0
2020-03-09 19:40:00,120.0,0.0
2020-03-09 19:41:00,143.0,0.0
2020-03-09 19:42:00,144.0,0.0
2020-03-09 19:43:00,1945.0,0.0
2020-03-09 19:44:00,1973.0,0.0
2020-03-09 19:45:00,1960.0,0.0
2020-03-09 19:46:00,1934.0,0.0
2020-03-09 19:47:00,1956.0,0.0
2020-03-09 19:48:00,1964.0,0.0
2020-03-09 19:49:00,1957.0,0.0
2020-03-09 19:50:00,1959.0,0.0
2020-03-09 19:51:00,1936.0,0.0
2020-03-09 19:52:00,1936.0,0.0
2020-03-09 19:53:00,1944.0,0.0
2020-03-09 19:54:00,1924.0,0.0
2020-03-09 19:55:00,1880.0,0.0
2020-03-09 19:56:00,1886.0,0.0
2020-03-09 19:57:00,1914.0,0.0
2020-03-09 19:58:00,1893.0,0.0
2020-03-09 19:59:00,1904.0,0.0
2020-03-09 20:00:00,1892.0,0.0
2020-03-09 20:01:00,1873.0,0.0
2020-03-09 20:02:00,1885.0,0.0
2020-03-09 20:03:00,1885.0,0.0
2020-03-09 20:04:00,1874.0,0.0
2020-03-09 20:05:00,1869.0,0.0
2020-03-09 20:06:00,1855.0,0.0
2020-03-09 20:07:00,1861.0,0.0
2020-03-09 20:08:00,1881.0,0.0
2020-03-09 20:09:00,1896.2336013839174,1.0
2020-03-09 20:10:00,1897.5682796089961,1.0
2020-03-09 20:11:00,1897.1005848861678,1.0
2020-03-09 20:12:00,1896.7288573592575,1.0
2020-03-09 20:13:00,140.0,0.0
2020-03-09 20:14:00,1898.0,0.0
2020-03-09 20:15:00,1902.0,0.0
2020-03-09 20:16:00,153.0,0.0
2020-03-09 20:17:00,157.0,0.0
2020-03-09 20:18:00,132.0,0.0
2020-03-09 20:19:00,1876.0,0.0
2020-03-09 20:20:00,1919.0,0.0
2020-03-09 20:21:00,151.0,0.0
2020-03-09 20:22:00,140.0,0.0
2020-03-09 20:23:00,154.0,0.0
2020-03-09 20:24:00,136.0,0.0
2020-03-09 20:25:00,136.0,0.0
2020-03-09 20:26:00,132.0,0.0
2020-03-09 20:27:00,263.0,0.0
2020-03-09 20:28:00,4.0,0.0
2020-03-09 20:29:00,22.0,0.0
2020-03-09 20:30:00,57.0,0.0
2020-03-09 20:31:00,67.0,0.0
2020-03-09 20:32:00,93.0,0.0
2020-03-09 20:33:00,121.0,0.0
2020-03-09 20:34:00,111.0,0.0
2020-03-09 20:35:00,125.0,0.0
2020-03-09 20:36:00,245.0,0.0
2020-03-09 20:37:00,270.0,0.0
2020-03-09 20:38:00,95.0,0.0
2020-03-09 20:39:00,145.0,0.0
2020-03-09 20:40:00,149.0,0.0
2020-03-09 20:41:00,150.0,0.0
2020-03-09 20:42:00,152.0,0.0
2020-03-09 20:43:00,157.0,0.0
2020-03-09 20:44:00,209.0,0.0
2020-03-09 20:45:00,262.0,0.0
2020-03-09 20:46:00,92.0,0.0
2020-03-09 20:47:00,115.0,0.0
2020-03-09 20:48:00,126.0,0.0
2020-03-09 20:49:00,135.0,0.0
2020-03-09 20:50:00,150.0,0.0
2020-03-09 20:51:00,156.0,0.0
2020-03-09 20:52:00,188.0,0.0
2020-03-09 20:53:00,295.0,0.0
2020-03-09 20:54:00,237.0,0.0
2020-03-09 20:55:00,117.0,0.0
2020-03-09 20:56:00,162.0,0.0
2020-03-09 20:57:00,174.0,0.0
2020-03-09 20:58:00,174.0,0.0
2020-03-09 20:59:00,185.0,0.0
2020-03-09 21:00:00,84.0,0.0
2020-03-09 21:01:00,129.0,0.0
2020-03-09 21:02:00,103.0,0.0
2020-03-09 21:03:00,104.0,0.0
2020-03-09 21:04:00,174.0,0.0
2020-03-09 21:05:00,0.0,0.0
2020-03-09 21:06:00,0.0,0.0
2020-03-09 21:07:00,0.0,0.0
2020-03-09 21:08:00,0.0,0.0
2020-03-09 21:09:00,0.0,0.0
2020-03-09 21:10:00,0.0,0.0
2020-03-09 21:11:00,0.0,0.0
2020-03-09 21:12:00,0.0,0.0
2020-03-09 21:13:00,0.0,0.0
2020-03-09 21:14:00,0.0,0.0
2020-03-09 21:15:00,0.0,0.0
2020-03-09 21:16:00,0.0,0.0
2020-03-09 21:17:00,0.0,0.0
2020-03-09 21:18:00,0.0,0.0
2020-03-09 21:19:00,0.0,0.0
2020-03-09 21:20:00,0.0,0.0
2020-03-09 21:21:00,0.0,0.0
2020-03-09 21:22:00,0.0,0.0
2020-03-09 21:23:00,0.0,0.0
2020-03-09 21:24:00,0.0,0.0
2020-03-09 21:25:00,0.0,0.0
2020-03-09 21:26:00,0.0,0.0
2020-03-09 21:27:00,0.0,0.0
2020-03-09 21:28:00,0.0,0.0
2020-03-09 21:29:00,0.0,0.0
2020-03-09 21:30:00,0.0,0.0
2020-03-09 21:31:00,0.0,0.0
2020-03-09 21:32:00,0.0,0.0
2020-03-09 21:33:00,0.0,0.0
2020-03-09 21:34:00,0.0,0.0
2020-03-09 21:35:00,0.0,0.0
2020-03-09 21:36:00,0.0,0.0
2020-03-09 21:37:00,0.0,0.0
2020-03-09 21:38:00,0.0,0.0
2020-03-09 21:39:00,0.0,0.0
2020-03-09 21:40:00,0.0,0.0
2020-03-09 21:41:00,0.0,0.0
2020-03-09 21:42:00,0.0,0.0
2020-03-09 21:43:00,0.0,0.0
2020-03-09 21:44:00,0.0,0.0
2020-03-09 21:45:00,0.0,0.0
2020-03-09 21:46:00,0.0,0.0
2020-03-09 21:47:00,0.0,0.0
2020-03-09 21:48:00,0.0,0.0
2020-03-09 21:49:00,0.0,0.0
2020-03-09 21:50:00,0.0,0.0
2020-03-09 21:51:00,0.0,0.0
2020-03-09 21:52:00,0.0,0.0
2020-03-09 21:53:00,0.0,0.0
2020-03-09 21:54:00,0.0,0.0
2020-03-09 21:55:00,0.0,0.0
2020-03-09 21:56:00,0.0,0.0
2020-03-09 21:57:00,0.0,0.0
2020-03-09 21:58:00,0.0,0.0
2020-03-09 21:59:00,0.0,0.0
2020-03-09 22:00:00,0.0,0.0
2020-03-09 22:01:00,0.0,0.0
2020-03-09 22:02:00,0.0,0.0
2020-03-09 22:03:00,0.0,0.0
2020-03-09 22:04:00,0.0,0.0
2020-03-09 22:05:00,0.0,0.0
2020-03-09 22:06:00,0.0,0.0
2020-03-09 22:07:00,0.0,0.0
2020-03-09 22:08:00,0.0,0.0
2020-03-09 22:09:00,0.0,0.0
2020-03-09 22:10:00,0.0,0.0
2020-03-09 22:11:00,0.0,0.0
2020-03-09 22:12:00,0.0,0.0
2020-03-09 22:13:00,0.0,0.0
2020-03-09 22:14:00,0.0,0.0
2020-03-09 22:15:00,0.0,0.0
2020-03-09 22:16:00,0.0,0.0
2020-03-09 22:17:00,0.0,0.0
2020-03-09 22:18:00,0.0,0.0
2020-03-09 22:19:00,0.0,0.0
2020-03-09 22:20:00,0.0,0.0
2020-03-09 22:21:00,0.0,0.0
2020-03-09 22:22:00,0.0,0.0
2020-03-09 22:23:00,0.0,0.0
2020-03-09 22:24:00,0.0,0.0
2020-03-09 22:25:00,0.0,0.0
2020-03-09 22:26:00,0.0,0.0
2020-03-09 22:27:00,0.0,0.0
2020-03-09 22:28:00,0.0,0.0
2020-03-09 22:29:00,0.0,0.0
2020-03-09 22:30:00,0.0,0.0
2020-03-09 22:31:00,0.0,0.0
2020-03-09 22:32:00,0.0,0.0
2020-03-09 22:33:00,0.0,0.0
2020-03-09 22:34:00,0.0,0.0
2020-03-09 22:35:00,0.0,0.0
2020-03-09 22:36:00,0.0,0.0
2020-03-09 22:37:00,0.0,0.0
2020-03-09 22:38:00,0.0,0.0
2020-03-09 22:39:00,0.0,0.0
2020-03-09 22:40:00,0.0,0.0
2020-03-09 22:41:00,0.0,0.0
2020-03-09 22:42:00,0.0,0.0
2020-03-09 22:43:00,0.0,0.0
2020-03-09 22:44:00,0.0,0.0
2020-03-09 22:45:00,0.0,0.0
2020-03-09 22:46:00,0.0,0.0
2020-03-09 22:47:00,0.0,0.0
2020-03-09 22:48:00,0.0,0.0
2020-03-09 22:49:00,0.0,0.0
2020-03-09 22:50:00,0.0,0.0
2020-03-09 22:51:00,0.0,0.0
2020-03-09 22:52:00,0.0,0.0
2020-03-09 22:53:00,0.0,0.0
2020-03-09 22:54:00,0.0,0.0
2020-03-09 22:55:00,0.0,0.0
2020-03-09 22:56:00,0.0,0.0
2020-03-09 22:57:00,0.0,0.0
2020-03-09 22:58:00,0.0,0.0
2020-03-09 22:59:00,0.0,0.0
2020-03-09 23:00:00,0.0,0.0
2020-03-09 23:01:00,0.0,0.0
2020-03-09 23:02:00,0.0,0.0
2020-03-09 23:03:00,0.0,0.0
2020-03-09 23:04:00,0.0,0.0
2020-03-09 23:05:00,0.0,0.0
2020-03-09 23:06:00,0.0,0.0
2020-03-09 23:07:00,0.0,0.0
2020-03-09 23:08:00,0.0,0.0
2020-03-09 23:09:00,0.0,0.0
2020-03-09 23:10:00,0.0,0.0
2020-03-09 23:11:00,0.0,0.0
2020-03-09 23:12:00,0.0,0.0
2020-03-09 23:13:00,0.0,0.0
2020-03-09 23:14:00,0.0,0.0
2020-03-09 23:15:00,0.0,0.0
2020-03-09 23:16:00,0.0,0.0
2020-03-09 23:17:00,0.0,0.0
2020-03-09 23:18:00,0.0,0.0
2020-03-09 23:19:00,0.0,0.0
2020-03-09 23:20:00,0.0,0.0
2020-03-09 23:21:00,0.0,0.0
2020-03-09 23:22:00,0.0,0.0
2020-03-09 23:23:00,0.0,0.0
2020-03-09 23:24:00,0.0,0.0
2020-03-09 23:25:00,0.0,0.0
2020-03-09 23:26:00,0.0,0.0
2020-03-09 23:27:00,0.0,0.0
2020-03-09 23:28:00,0.0,0.0
2020-03-09 23:29:00,0.0,0.0
2020-03-09 23:30:00,0.0,0.0
2020-03-09 23:31:00,0.0,0.0
2020-03-09 23:32:00,0.0,0.0
2020-03-09 23:33:00,0.0,0.0
2020-03-09 23:34:00,0.0,0.0
2020-03-09 23:35:00,0.0,0.0
2020-03-09 23:36:00,0.0,0.0
2020-03-09 23:37:00,0.0,0.0
2020-03-09 23:38:00,0.0,0.0
2020-03-09 23:39:00,0.0,0.0
2020-03-09 23:40:00,0.0,0.0
2020-03-09 23:41:00,0.0,0.0
2020-03-09 23:42:00,0.0,0.0
2020-03-09 23:43:00,0.0,0.0
2020-03-09 23:44:00,0.0,0.0
2020-03-09 23:45:00,0.0,0.0
2020-03-09 23:46:00,0.0,0.0
2020-03-09 23:47:00,0.0,0.0
2020-03-09 23:48:00,0.0,0.0
2020-03-09 23:49:00,0.0,0.0
2020-03-09 23:50:00,0.0,0.0
2020-03-09 23:51:00,0.0,0.0
2020-03-09 23:52:00,0.0,0.0
2020-03-09 23:53:00,0.0,0.0
2020-03-09 23:54:00,0.0,0.0
2020-03-09 23:55:00,0.0,0.0
2020-03-09 23:56:00,0.0,0.0
2020-03-09 23:57:00,0.0,0.0
2020-03-09 23:58:00,0.0,0.0
2020-03-09 23:59:00,0.0,0.0
2020-03-10 00:00:00,0.0,0.0
2020-03-10 00:01:00,0.0,0.0
2020-03-10 00:02:00,0.0,0.0
2020-03-10 00:03:00,0.0,0.0
2020-03-10 00:04:00,0.0,0.0
2020-03-10 00:05:00,0.0,0.0
2020-03-10 00:06:00,0.0,0.0
2020-03-10 00:07:00,0.0,0.0
2020-03-10 00:08:00,0.0,0.0
2020-03-10 00:09:00,0.0,0.0
2020-03-10 00:10:00,0.0,0.0
2020-03-10 00:11:00,0.0,0.0
2020-03-10 00:12:00,0.0,0.0
2020-03-10 00:13:00,0.0,0.0
2020-03-10 00:14:00,0.0,0.0
2020-03-10 00:15:00,0.0,0.0
2020-03-10 00:16:00,0.0,0.0
2020-03-10 00:17:00,0.0,0.0
2020-03-10 00:18:00,0.0,0.0
2020-03-10 00:19:00,0.0,0.0
2020-03-10 00:20:00,0.0,0.0
2020-03-10 00:21:00,0.0,0.0
2020-03-10 00:22:00,0.0,0.0
2020-03-10 00:23:00,0.0,0.0
2020-03-10 00:24:00,0.0,0.0
2020-03-10 00:25:00,0.0,0.0
2020-03-10 00:26:00,0.0,0.0
2020-03-10 00:27:00,0.0,0.0
2020-03-10 00:28:00,0.0,0.0
2020-03-10 00:29:00,0.0,0.0
2020-03-10 00:30:00,0.0,0.0
2020-03-10 00:31:00,0.0,0.0
2020-03-10 00:32:00,0.0,0.0
2020-03-10 00:33:00,0.0,0.0
2020-03-10 00:34:00,0.0,0.0
2020-03-10 00:35:00,0.0,0.0
2020-03-10 00:36:00,0.0,0.0
2020-03-10 00:37:00,0.0,0.0
2020-03-10 00:38:00,0.0,0.0
2020-03-10 00:39:00,0.0,0.0
2020-03-10 00:40:00,0.0,0.0
2020-03-10 00:41:00,0.0,0.0
2020-03-10 00:42:00,0.0,0.0
2020-03-10 00:43:00,0.0,0.0
2020-03-10 00:44:00,0.0,0.0
2020-03-10 00:45:00,0.0,0.0
2020-03-10 00:46:00,0.0,0.0
2020-03-10 00:47:00,0.0,0.0
2020-03-10 00:48:00,0.0,0.0
2020-03-10 00:49:00,0.0,0.0
2020-03-10 00:50:00,0.0,0.0
2020-03-10 00:51:00,0.0,0.0
2020-03-10 00:52:00,0.0,0.0
2020-03-10 00:53:00,0.0,0.0
2020-03-10 00:54:00,0.0,0.0
2020-03-10 00:55:00,0.0,0.0
2020-03-10 00:56:00,0.0,0.0
2020-03-10 00:57:00,0.0,0.0
2020-03-10 00:58:00,0.0,0.0
2020-03-10 00:59:00,0.0,0.0
2020-03-10 01:00:00,0.0,0.0
2020-03-10 01:01:00,0.0,0.0
2020-03-10 01:02:00,0.0,0.0
2020-03-10 01:03:00,0.0,0.0
2020-03-10 01:04:00,0.0,0.0
2020-03-10 01:05:00,0.0,0.0
2020-03-10 01:06:00,0.0,0.0
2020-03-10 01:07:00,0.0,0.0
2020-03-10 01:08:00,0.0,0.0
2020-03-10 01:09:00,0.0,0.0
2020-03-10 01:10:00,0.0,0.0
2020-03-10 01:11:00,0.0,0.0
2020-03-10 01:12:00,0.0,0.0
2020-03-10 01:13:00,0.0,0.0
2020-03-10 01:14:00,0.0,0.0
2020-03-10 01:15:00,0.0,0.0
2020-03-10 01:16:00,0.0,0.0
2020-03-10 01:17:00,0.0,0.0
2020-03-10 01:18:00,0.0,0.0
2020-03-10 01:19:00,0.0,0.0
2020-03-10 01:20:00,0.0,0.0
2020-03-10 01:21:00,0.0,0.0
2020-03-10 01:22:00,0.0,0.0
2020-03-10 01:23:00,0.0,0.0
2020-03-10 01:24:00,0.0,0.0
2020-03-10 01:25:00,0.0,0.0
2020-03-10 01:26:00,0.0,0.0
2020-03-10 01:27:00,0.0,0.0
2020-03-10 01:28:00,0.0,0.0
2020-03-10 01:29:00,0.0,0.0
2020-03-10 01:30:00,0.0,0.0
2020-03-10 01:31:00,0.0,0.0
2020-03-10 01:32:00,0.0,0.0
2020-03-10 01:33:00,0.0,0.0
2020-03-10 01:34:00,0.0,0.0
2020-03-10 01:35:00,0.0,0.0
2020-03-10 01:36:00,0.0,0.0
2020-03-10 01:37:00,0.0,0.0
2020-03-10 01:38:00,0.0,0.0
2020-03-10 01:39:00,0.0,0.0
2020-03-10 01:40:00,0.0,0.0
2020-03-10 01:41:00,0.0,0.0
2020-03-10 01:42:00,0.0,0.0
2020-03-10 01:43:00,0.0,0.0
2020-03-10 01:44:00,0.0,0.0
2020-03-10 01:45:00,0.0,0.0
2020-03-10 01:46:00,0.0,0.0
2020-03-10 01:47:00,0.0,0.0
2020-03-10 01:48:00,0.0,0.0
2020-03-10 01:49:00,0.0,0.0
2020-03-10 01:50:00,0.0,0.0
2020-03-10 01:51:00,0.0,0.0
2020-03-10 01:52:00,0.0,0.0
2020-03-10 01:53:00,0.0,0.0
2020-03-10 01:54:00,0.0,0.0
2020-03-10 01:55:00,0.0,0.0
